contest,fips,geo_name,year,month,votes,vote_share,incumbent,winner,n_winners,prob_democrat,prob_republican,pid_est,prob_male,prob_female,gender_est,prob_black,prob_white,prob_hispanic,prob_asian,prob_other,race_est,contributor.cfscore,bonica.cid,loc_per_wmn,loc_per_white,loc_per_black,loc_per_hisp,loc_per_asian,candidate_count
4824000_2009_5_el paso_TX_Mayor_mayor_1,4824000,el paso,2009,5.0,8483.0,0.28,0.0,lose,1,,,,0.97,0.03,M,0.06,0.86,0.08,0.0,0.0,caucasian,,,0.520928977070589,0.800861903015031,0.0336310614245143,0.802753609509116,0.130361962986335,6
4824000_2009_5_el paso_TX_Mayor_mayor_1,4824000,el paso,2009,5.0,1767.0,0.06,0.0,lose,1,0.86,0.14,D,1.0,0.0,M,0.0,0.1,0.9,0.0,0.0,hispanic,-0.94,33168705361.0,0.520928977070589,0.800861903015031,0.0336310614245143,0.802753609509116,0.130361962986335,6
4824000_2009_5_el paso_TX_Mayor_mayor_1,4824000,el paso,2009,5.0,325.0,0.01,0.0,lose,1,0.11,0.89,R,1.0,0.0,M,0.01,0.22,0.76,0.0,0.0,hispanic,,,0.520928977070589,0.800861903015031,0.0336310614245143,0.802753609509116,0.130361962986335,6
4824768_1999_5_euless_TX_Mayor_mayor_1,4824768,euless,1999,5.0,191.0,0.19,0.0,lose,1,,,,1.0,0.0,M,0.18,0.68,0.02,0.12,0.0,caucasian,,,0.503574528693854,0.7661466940548,0.063043199334499,0.127682591648112,0.137860533521611,2
4824768_2005_5_euless_TX_Mayor_mayor_1,4824768,euless,2005,5.0,61.0,0.08,0.0,lose,1,0.63,0.37,D,1.0,0.0,M,0.17,0.81,0.02,0.0,0.0,caucasian,,,0.506581563641045,0.707504506409401,0.0860648923250535,0.161338436015928,0.166843931094934,2
4826232_1996_NA_flower mound_TX_Mayor_mayor_1,4826232,flower mound,1996,,627.0,0.35,0.0,lose,1,0.06,0.94,R,0.02,0.98,F,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.499745242284257,0.920825001661416,0.0258072358045511,0.0507367668896682,0.0400473844930831,2
4826232_2000_NA_flower mound_TX_Mayor_mayor_1,4826232,flower mound,2000,,1568.0,0.34,0.0,lose,1,0.04,0.96,R,0.99,0.01,M,0.06,0.94,0.0,0.0,0.0,caucasian,,35769648498.0,0.502130093487436,0.902390438247012,0.0292296161887105,0.056309415802138,0.0487554731568774,2
4826232_2002_NA_flower mound_TX_Mayor_mayor_1,4826232,flower mound,2002,,2039.0,0.34,0.0,lose,1,0.26,0.74,R,1.0,0.0,M,0.02,0.98,0.0,0.0,0.0,caucasian,,109413037.0,0.502478789104381,0.889686709254771,0.0297576897655163,0.0618500191499292,0.0594685885797783,2
4827000_1993_5_fort worth_TX_Mayor_mayor_1,4827000,fort worth,1993,5.0,5582.0,0.12,0.0,lose,1,0.06,0.94,R,,,,0.42,0.48,0.06,0.04,0.0,caucasian,,,0.507573299497847,0.625620164366003,0.214856630216406,0.226009103766631,0.146610903570173,2
4827000_2001_5_fort worth_TX_Mayor_mayor_1,4827000,fort worth,2001,5.0,1748.0,0.17,0.0,lose,1,,,,1.0,0.0,M,0.96,0.03,0.0,0.0,0.0,black,,,0.507009863798508,0.598311352238069,0.201214091776283,0.30231091520094,0.166976096800035,2
4827000_2007_5_fort worth_TX_Mayor_mayor_1,4827000,fort worth,2007,5.0,3138.0,0.15,0.0,lose,1,0.95,0.05,D,1.0,0.0,M,0.2,0.58,0.03,0.13,0.06,caucasian,-0.08,2784914249.0,0.508369132246023,0.60677776675084,0.19311189786606,0.327848877015939,0.164003747408398,3
4827000_2007_5_fort worth_TX_Mayor_mayor_1,4827000,fort worth,2007,5.0,925.0,0.05,0.0,lose,1,0.58,0.42,D,1.0,0.0,M,0.75,0.23,0.01,0.01,0.0,black,,31998300458.0,0.508369132246023,0.60677776675084,0.19311189786606,0.327848877015939,0.164003747408398,3
4827000_2009_5_fort worth_TX_Mayor_mayor_1,4827000,fort worth,2009,5.0,1532.0,0.08,0.0,lose,1,0.95,0.05,D,1.0,0.0,M,0.2,0.58,0.03,0.13,0.06,caucasian,-0.08,2784914249.0,0.508822221728528,0.609599904921764,0.190411166562652,0.336361530954272,0.163012964277852,3
4827000_2009_5_fort worth_TX_Mayor_mayor_1,4827000,fort worth,2009,5.0,4376.0,0.22,0.0,lose,1,0.26,0.74,R,0.99,0.01,M,0.04,0.93,0.01,0.01,0.0,caucasian,1.36,3803352573.0,0.508822221728528,0.609599904921764,0.190411166562652,0.336361530954272,0.163012964277852,3
4827000_2017_5_fort worth_TX_Mayor_mayor_1,4827000,fort worth,2017,5.0,9819.0,0.3,0.0,lose,1,0.93,0.07,D,1.0,0.0,M,0.96,0.04,0.0,0.0,0.0,black,-0.14,35819919803.0,0.509889541680514,0.62961602514735,0.189050431110212,0.347863941916619,0.0806875317265598,2
4827000_2019_5_fort worth_TX_Mayor_mayor_1,4827000,fort worth,2019,5.0,873.0,0.02,0.0,lose,1,0.15,0.85,R,1.0,0.0,M,0.21,0.78,0.01,0.0,0.0,caucasian,,,0.510129763169294,0.634931754044528,0.189047468310001,0.349934251628957,0.0573075200162685,4
4827000_2019_5_fort worth_TX_Mayor_mayor_1,4827000,fort worth,2019,5.0,35.0,0.0,0.0,lose,1,,,,1.0,0.0,M,0.74,0.25,0.0,0.0,0.0,black,,,0.510129763169294,0.634931754044528,0.189047468310001,0.349934251628957,0.0573075200162685,4
4827000_2019_5_fort worth_TX_Mayor_mayor_1,4827000,fort worth,2019,5.0,16261.0,0.42,0.0,lose,1,1.0,0.0,D,0.0,1.0,F,0.82,0.14,0.01,0.01,0.02,black,,,0.510129763169294,0.634931754044528,0.189047468310001,0.349934251628957,0.0573075200162685,4
4828068_2006_5_galveston_TX_Mayor_mayor_1,4828068,galveston,2006,5.0,598.0,0.18,0.0,lose,1,0.1,0.9,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.57,31998294248.0,0.50029295194118,0.609591375132181,0.216886024039862,0.290649894707816,0.137111937562243,2
4828068_2012_6_galveston_TX_Mayor_mayor_1,4828068,galveston,2012,6.0,3791.0,0.57,0.0,win,1,0.18,0.82,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.78,2838945096.0,0.490593278691327,0.652288307829817,0.187074029879372,0.310386384977945,0.119063102461972,2
4828068_2016_5_galveston_TX_Mayor_mayor_1,4828068,galveston,2016,5.0,614.0,0.21,0.0,lose,1,0.16,0.84,R,1.0,0.0,M,0.01,0.27,0.67,0.05,0.0,hispanic,,34441782255.0,0.493500297712336,0.707048196429986,0.17812928022103,0.305936609220327,0.0737131957046232,2
4828068_2020_12_galveston_TX_Mayor_mayor_1,4828068,galveston,2020,12.0,3726.0,0.54,0.0,win,1,1.0,0.0,D,1.0,0.0,M,0.06,0.94,0.0,0.0,0.0,caucasian,,3459215226.0,0.496407316733345,0.761808085030155,0.169184530562688,0.30148683346271,0.0283632889472741,2
4829000_1996_5_garland_TX_Mayor_mayor_1,4829000,garland,1996,5.0,1165.0,0.19,0.0,lose,1,,,,1.0,0.0,M,0.01,0.97,0.01,0.0,0.01,caucasian,,,0.504871966900143,0.710315935600706,0.106702219530869,0.200007923549792,0.159972027474066,2
4829000_2000_5_garland_TX_Mayor_mayor_1,4829000,garland,2000,5.0,1796.0,0.18,0.0,lose,1,0.98,0.02,D,0.03,0.97,F,1.0,0.0,0.0,0.0,0.0,black,-0.68,5000036121726572.0,0.504388973341737,0.652714953097772,0.118687664528568,0.255793259426792,0.193768306699789,3
4829000_2000_5_garland_TX_Mayor_mayor_1,4829000,garland,2000,5.0,1427.0,0.15,0.0,lose,1,0.03,0.97,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.0,29055804289.0,0.504388973341737,0.652714953097772,0.118687664528568,0.255793259426792,0.193768306699789,3
4829000_2009_5_garland_TX_Mayor_mayor_1,4829000,garland,2009,5.0,114.0,0.02,0.0,lose,1,0.13,0.87,R,0.97,0.03,M,0.0,0.26,0.74,0.0,0.0,hispanic,1.1,35242035478.0,0.509344643204164,0.582431529866099,0.14269794186145,0.365877991292915,0.234138198112987,3
4829000_2009_5_garland_TX_Mayor_mayor_1,4829000,garland,2009,5.0,726.0,0.15,0.0,lose,1,0.11,0.89,R,1.0,0.0,M,0.09,0.88,0.02,0.0,0.0,caucasian,1.34,3145093189.0,0.509344643204164,0.582431529866099,0.14269794186145,0.365877991292915,0.234138198112987,3
4829000_2017_5_garland_TX_Mayor_mayor_1,4829000,garland,2017,5.0,1401.0,0.31,0.0,lose,1,0.92,0.08,D,0.0,1.0,F,0.9,0.09,0.0,0.0,0.0,black,,,0.505452454818612,0.619298824080465,0.147785584341459,0.410608017844671,0.149949494449562,2
4830464_2000_5_grand prairie_TX_Mayor_mayor_1,4830464,grand prairie,2000,5.0,725.0,0.26,0.0,lose,1,0.98,0.02,D,0.95,0.05,M,0.21,0.76,0.01,0.01,0.0,caucasian,,,0.505144121732443,0.619727373319626,0.135308843494707,0.329898687091433,0.203810809326124,2
4830464_2002_5_grand prairie_TX_Mayor_mayor_1,4830464,grand prairie,2002,5.0,291.0,0.13,0.0,lose,1,,,,0.89,0.11,M,0.32,0.64,0.03,0.01,0.0,caucasian,,,0.506238492897825,0.60099638473292,0.148601472843611,0.349317704490816,0.209370114313051,3
4830464_2002_5_grand prairie_TX_Mayor_mayor_1,4830464,grand prairie,2002,5.0,383.0,0.17,0.0,lose,1,0.06,0.94,R,0.99,0.01,M,0.22,0.78,0.0,0.0,0.0,caucasian,,,0.506238492897825,0.60099638473292,0.148601472843611,0.349317704490816,0.209370114313051,3
4830464_2004_5_grand prairie_TX_Mayor_mayor_1,4830464,grand prairie,2004,5.0,788.0,0.29,0.0,lose,1,0.98,0.02,D,0.99,0.01,M,0.34,0.64,0.02,0.0,0.0,caucasian,,,0.507332864063206,0.582265396146215,0.161894102192516,0.368736721890199,0.214929419299978,2
4830464_2019_5_grand prairie_TX_Mayor_mayor_1,4830464,grand prairie,2019,5.0,887.0,0.22,0.0,lose,1,,,,0.02,0.98,F,0.93,0.07,0.0,0.0,0.0,black,,,0.512140713898536,0.582250220734453,0.224116128735968,0.470052738611546,0.0830734901575691,2
4835000_1993_11_houston_TX_Mayor_mayor_1,4835000,houston,1993,11.0,9705.0,0.05,0.0,lose,1,0.85,0.15,D,1.0,0.0,M,0.51,0.42,0.04,0.03,0.0,black,,108001619.0,0.502868085684657,0.516618817198516,0.272551030344273,0.305625133579397,0.198302572605702,5
4835000_1993_11_houston_TX_Mayor_mayor_1,4835000,houston,1993,11.0,2713.0,0.01,0.0,lose,1,,,,1.0,0.0,M,0.03,0.96,0.01,0.0,0.0,caucasian,,,0.502868085684657,0.516618817198516,0.272551030344273,0.305625133579397,0.198302572605702,5
4835000_1993_11_houston_TX_Mayor_mayor_1,4835000,houston,1993,11.0,4613.0,0.02,0.0,lose,1,1.0,0.0,D,1.0,0.0,M,0.25,0.5,0.22,0.03,0.0,caucasian,,,0.502868085684657,0.516618817198516,0.272551030344273,0.305625133579397,0.198302572605702,5
4835000_1993_11_houston_TX_Mayor_mayor_1,4835000,houston,1993,11.0,161.0,0.0,0.0,lose,1,0.15,0.85,R,1.0,0.0,M,0.1,0.85,0.04,0.01,0.0,caucasian,,3783630619.0,0.502868085684657,0.516618817198516,0.272551030344273,0.305625133579397,0.198302572605702,5
4835000_1995_11_houston_TX_Mayor_mayor_1,4835000,houston,1995,11.0,11403.0,0.09,0.0,lose,1,1.0,0.0,D,1.0,0.0,M,0.14,0.82,0.04,0.0,0.0,caucasian,0.7,3161095380.0,0.50223356300733,0.509793060227104,0.266998272141359,0.325191083876949,0.204016321119221,3
4835000_1995_11_houston_TX_Mayor_mayor_1,4835000,houston,1995,11.0,10456.0,0.08,0.0,lose,1,1.0,0.0,D,0.02,0.98,F,0.16,0.84,0.0,0.0,0.0,caucasian,,,0.50223356300733,0.509793060227104,0.266998272141359,0.325191083876949,0.204016321119221,3
4835000_1999_11_houston_TX_Mayor_mayor_1,4835000,houston,1999,11.0,47887.0,0.23,0.0,lose,1,1.0,0.0,D,,,,0.36,0.54,0.05,0.04,0.0,caucasian,,,0.500964517652676,0.496141546284282,0.25589275573553,0.364322984472053,0.215443818146258,3
4835000_1999_11_houston_TX_Mayor_mayor_1,4835000,houston,1999,11.0,19741.0,0.1,0.0,lose,1,,,,,,,0.01,0.98,0.0,0.0,0.0,caucasian,,,0.500964517652676,0.496141546284282,0.25589275573553,0.364322984472053,0.215443818146258,3
4835000_2001_12_houston_TX_Mayor_mayor_1,4835000,houston,2001,12.0,156124.0,0.49,0.0,lose,1,0.0,1.0,R,1.0,0.0,M,0.0,0.0,1.0,0.0,0.0,hispanic,,,0.500401935850915,0.493968577930397,0.251547422176894,0.380500529866483,0.218236646756503,2
4835000_2005_11_houston_TX_Mayor_mayor_1,4835000,houston,2005,11.0,7941.0,0.04,0.0,lose,1,0.22,0.78,R,0.02,0.98,F,0.8,0.17,0.02,0.0,0.0,black,,5000032074516819.0,0.499420653998524,0.49892821845768,0.24527160434818,0.4060788108491,0.217980464170445,5
4835000_2005_11_houston_TX_Mayor_mayor_1,4835000,houston,2005,11.0,2579.0,0.01,0.0,lose,1,1.0,0.0,D,1.0,0.0,M,0.25,0.5,0.22,0.03,0.0,caucasian,,,0.499420653998524,0.49892821845768,0.24527160434818,0.4060788108491,0.217980464170445,5
4835000_2005_11_houston_TX_Mayor_mayor_1,4835000,houston,2005,11.0,1797.0,0.01,0.0,lose,1,,,,1.0,0.0,M,0.02,0.94,0.03,0.0,0.0,caucasian,,,0.499420653998524,0.49892821845768,0.24527160434818,0.4060788108491,0.217980464170445,5
4835000_2005_11_houston_TX_Mayor_mayor_1,4835000,houston,2005,11.0,4319.0,0.02,0.0,lose,1,1.0,0.0,D,,,,0.36,0.54,0.05,0.04,0.0,caucasian,,,0.499420653998524,0.49892821845768,0.24527160434818,0.4060788108491,0.217980464170445,5
4835000_2007_11_houston_TX_Mayor_mayor_1,4835000,houston,2007,11.0,7023.0,0.06,0.0,lose,1,,,,,,,0.01,0.98,0.0,0.0,0.0,caucasian,,,0.498930013072328,0.501408038721321,0.242133695433823,0.418867951340409,0.217852372877415,3
4835000_2007_11_houston_TX_Mayor_mayor_1,4835000,houston,2007,11.0,8798.0,0.08,0.0,lose,1,0.7,0.3,D,0.0,1.0,F,0.01,0.98,0.01,0.0,0.0,caucasian,,,0.498930013072328,0.501408038721321,0.242133695433823,0.418867951340409,0.217852372877415,3
4835000_2011_11_houston_TX_Mayor_mayor_1,4835000,houston,2011,11.0,17348.0,0.15,0.0,lose,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,33149698868.0,0.498452510740989,0.511638397351848,0.236271742864451,0.439210900794774,0.202665976239321,6
4835000_2011_11_houston_TX_Mayor_mayor_1,4835000,houston,2011,11.0,16863.0,0.14,0.0,lose,1,0.0,1.0,R,0.98,0.02,M,0.0,0.0,1.0,0.0,0.0,hispanic,,,0.498452510740989,0.511638397351848,0.236271742864451,0.439210900794774,0.202665976239321,6
4835000_2011_11_houston_TX_Mayor_mayor_1,4835000,houston,2011,11.0,13911.0,0.12,0.0,lose,1,1.0,0.0,D,1.0,0.0,M,0.14,0.82,0.04,0.0,0.0,caucasian,0.7,3161095380.0,0.498452510740989,0.511638397351848,0.236271742864451,0.439210900794774,0.202665976239321,6
4835000_2011_11_houston_TX_Mayor_mayor_1,4835000,houston,2011,11.0,1896.0,0.02,0.0,lose,1,0.7,0.3,D,0.0,1.0,F,0.01,0.98,0.01,0.0,0.0,caucasian,,,0.498452510740989,0.511638397351848,0.236271742864451,0.439210900794774,0.202665976239321,6
4835000_2011_11_houston_TX_Mayor_mayor_1,4835000,houston,2011,11.0,8261.0,0.07,0.0,lose,1,0.14,0.86,R,1.0,0.0,M,0.81,0.18,0.01,0.0,0.0,black,,2885962601.0,0.498452510740989,0.511638397351848,0.236271742864451,0.439210900794774,0.202665976239321,6
4835000_2013_11_houston_TX_Mayor_mayor_1,4835000,houston,2013,11.0,48604.0,0.28,0.0,lose,1,1.0,0.0,D,1.0,0.0,M,0.79,0.21,0.0,0.0,0.0,black,,,0.498969428856896,0.524659653821978,0.23396156446878,0.441529378229579,0.172677456842221,9
4835000_2013_11_houston_TX_Mayor_mayor_1,4835000,houston,2013,11.0,1740.0,0.01,0.0,lose,1,0.71,0.29,D,1.0,0.0,M,0.01,0.98,0.0,0.0,0.0,caucasian,-1.1,2504782537.0,0.498969428856896,0.524659653821978,0.23396156446878,0.441529378229579,0.172677456842221,9
4835000_2013_11_houston_TX_Mayor_mayor_1,4835000,houston,2013,11.0,1814.0,0.01,0.0,lose,1,1.0,0.0,D,0.0,1.0,F,0.41,0.43,0.04,0.12,0.01,caucasian,1.54,5000032795686158.0,0.498969428856896,0.524659653821978,0.23396156446878,0.441529378229579,0.172677456842221,9
4835000_2013_11_houston_TX_Mayor_mayor_1,4835000,houston,2013,11.0,18368.0,0.11,0.0,lose,1,0.0,1.0,R,1.0,0.0,M,0.01,0.99,0.0,0.0,0.0,caucasian,0.93,3250146533.0,0.498969428856896,0.524659653821978,0.23396156446878,0.441529378229579,0.172677456842221,9
4835000_2013_11_houston_TX_Mayor_mayor_1,4835000,houston,2013,11.0,1195.0,0.01,0.0,lose,1,0.17,0.83,R,1.0,0.0,M,0.01,0.99,0.0,0.0,0.0,caucasian,,3095044121.0,0.498969428856896,0.524659653821978,0.23396156446878,0.441529378229579,0.172677456842221,9
4835000_2013_11_houston_TX_Mayor_mayor_1,4835000,houston,2013,11.0,1227.0,0.01,0.0,lose,1,1.0,0.0,D,0.02,0.98,F,0.91,0.09,0.0,0.0,0.0,black,-0.55,5000003111070639.0,0.498969428856896,0.524659653821978,0.23396156446878,0.441529378229579,0.172677456842221,9
4835000_2013_11_houston_TX_Mayor_mayor_1,4835000,houston,2013,11.0,788.0,0.0,0.0,lose,1,0.0,1.0,R,0.0,1.0,F,0.2,0.78,0.01,0.01,0.0,caucasian,,5000032837775938.0,0.498969428856896,0.524659653821978,0.23396156446878,0.441529378229579,0.172677456842221,9
4835000_2013_11_houston_TX_Mayor_mayor_1,4835000,houston,2013,11.0,834.0,0.0,0.0,lose,1,,,,1.0,0.0,M,0.42,0.58,0.0,0.0,0.0,caucasian,,,0.498969428856896,0.524659653821978,0.23396156446878,0.441529378229579,0.172677456842221,9
4835000_2019_12_houston_TX_Mayor_mayor_1,4835000,houston,2019,12.0,88844.0,0.44,0.0,lose,1,0.0,1.0,R,1.0,0.0,M,0.1,0.68,0.19,0.03,0.0,caucasian,,,0.500520183204619,0.563723423232366,0.227031029281768,0.448484810533993,0.0827118986509193,2
4837000_2002_5_irving_TX_Mayor_mayor_1,4837000,irving,2002,5.0,671.0,0.22,0.0,lose,1,0.11,0.89,R,1.0,0.0,M,0.01,0.98,0.0,0.0,0.0,caucasian,,,0.492165960742929,0.619743416484313,0.106284259743812,0.332092354673462,0.234479237462682,2
4837000_2008_5_irving_TX_Mayor_mayor_1,4837000,irving,2008,5.0,3737.0,0.38,0.0,lose,1,0.23,0.77,R,0.95,0.05,M,0.09,0.9,0.01,0.0,0.0,caucasian,,3097046352.0,0.498090036119432,0.552939691561552,0.118537868764147,0.39152209463258,0.285984689850205,3
4837000_2008_5_irving_TX_Mayor_mayor_1,4837000,irving,2008,5.0,782.0,0.08,0.0,lose,1,,,,0.97,0.03,M,0.02,0.05,0.91,0.02,0.0,hispanic,,,0.498090036119432,0.552939691561552,0.118537868764147,0.39152209463258,0.285984689850205,3
4837000_2011_6_irving_TX_Mayor_mayor_1,4837000,irving,2011,6.0,6865.0,0.57,0.0,win,1,0.0,1.0,R,0.02,0.98,F,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.499921673294372,0.52547371992004,0.124605127748018,0.412486625726347,0.292490208916678,2
4837000_2014_5_irving_TX_Mayor_mayor_1,4837000,irving,2014,5.0,2167.0,0.31,0.0,lose,1,0.92,0.08,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.499492509442689,0.509879529918265,0.130553295679296,0.415950479048531,0.260501313728573,2
4837000_2020_11_irving_TX_Mayor_mayor_1,4837000,irving,2020,11.0,30424.0,0.46,0.0,lose,1,,,,0.02,0.98,F,0.03,0.27,0.7,0.01,0.0,hispanic,,,0.498634181739323,0.478691149914715,0.142449631541852,0.422878185692897,0.196523523352364,2
4839148_1994_5_killeen_TX_Mayor_mayor_1,4839148,killeen,1994,5.0,2231.0,0.49,0.0,lose,1,0.07,0.93,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,3203118997.0,0.497068842738355,0.531665560181163,0.314429549365276,0.155223945612604,0.124672039247661,2
4839148_1996_5_killeen_TX_Mayor_mayor_1,4839148,killeen,1996,5.0,795.0,0.34,0.0,lose,1,0.26,0.74,R,1.0,0.0,M,0.01,0.98,0.0,0.0,0.0,caucasian,,,0.497480182341577,0.507044259843633,0.321262644658601,0.162811522416702,0.13051950925317,2
4839148_2000_5_killeen_TX_Mayor_mayor_1,4839148,killeen,2000,5.0,2003.0,0.58,0.0,win,1,0.0,1.0,R,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,1.29,5000003723257112.0,0.49830286154802,0.457801659168575,0.334928835245251,0.177986676024899,0.14221444926419,2
4839148_2002_5_killeen_TX_Mayor_mayor_1,4839148,killeen,2002,5.0,1538.0,0.47,0.0,lose,1,0.07,0.93,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,3203118997.0,0.500620854133938,0.456509539747208,0.336125774710377,0.188269219807732,0.140352027043719,2
4839148_2004_5_killeen_TX_Mayor_mayor_1,4839148,killeen,2004,5.0,1897.0,0.42,0.0,lose,1,0.73,0.27,D,0.01,0.99,F,0.06,0.94,0.0,0.0,0.0,caucasian,0.15,5000002441752831.0,0.502938846719855,0.455217420325841,0.337322714175504,0.198551763590565,0.138489604823248,2
4839148_2008_5_killeen_TX_Mayor_mayor_1,4839148,killeen,2008,5.0,1309.0,0.46,0.0,win,1,0.88,0.12,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,0.36,4109315718.0,0.50757483189169,0.452633181483108,0.339716593105757,0.219116851156231,0.134764760382305,4
4839148_2008_5_killeen_TX_Mayor_mayor_1,4839148,killeen,2008,5.0,304.0,0.11,0.0,lose,1,0.07,0.93,R,1.0,0.0,M,0.0,0.98,0.01,0.0,0.0,caucasian,,35766294613.0,0.50757483189169,0.452633181483108,0.339716593105757,0.219116851156231,0.134764760382305,4
4839148_2008_5_killeen_TX_Mayor_mayor_1,4839148,killeen,2008,5.0,77.0,0.03,0.0,lose,1,,,,,,,0.06,0.94,0.0,0.0,0.0,caucasian,,,0.50757483189169,0.452633181483108,0.339716593105757,0.219116851156231,0.134764760382305,4
4839148_2010_5_killeen_TX_Mayor_mayor_1,4839148,killeen,2010,5.0,804.0,0.37,0.0,lose,1,0.07,0.93,R,1.0,0.0,M,0.0,0.98,0.01,0.0,0.0,caucasian,,35766294613.0,0.509892824477607,0.451341062061741,0.340913532570884,0.229399394939064,0.132902338161834,2
4839148_2018_5_killeen_TX_Mayor_mayor_1,4839148,killeen,2018,5.0,230.0,0.05,0.0,lose,1,1.0,0.0,D,1.0,0.0,M,0.0,0.01,0.99,0.0,0.0,hispanic,-0.92,33357885633.0,0.508903046314464,0.444547964756431,0.388636284757797,0.258660791360999,0.0576719932422401,5
4839148_2018_5_killeen_TX_Mayor_mayor_1,4839148,killeen,2018,5.0,768.0,0.17,0.0,lose,1,0.15,0.85,R,1.0,0.0,M,0.06,0.91,0.02,0.0,0.0,caucasian,,,0.508903046314464,0.444547964756431,0.388636284757797,0.258660791360999,0.0576719932422401,5
4839148_2018_5_killeen_TX_Mayor_mayor_1,4839148,killeen,2018,5.0,332.0,0.07,0.0,lose,1,,,,1.0,0.0,M,0.44,0.56,0.0,0.0,0.0,caucasian,,,0.508903046314464,0.444547964756431,0.388636284757797,0.258660791360999,0.0576719932422401,5
4839148_2018_5_killeen_TX_Mayor_mayor_1,4839148,killeen,2018,5.0,517.0,0.11,0.0,lose,1,0.11,0.89,R,0.0,1.0,F,0.09,0.9,0.01,0.0,0.0,caucasian,,,0.508903046314464,0.444547964756431,0.388636284757797,0.258660791360999,0.0576719932422401,5
4841464_2010_12_laredo_TX_Mayor_mayor_1,4841464,laredo,2010,12.0,6575.0,0.34,0.0,lose,1,0.07,0.93,R,0.99,0.01,M,0.0,0.0,1.0,0.0,0.0,hispanic,0.92,3757333245.0,0.515919708925796,0.877064352304832,0.0047015769343177,0.956199092722721,0.0989491340203566,2
4841464_2018_12_laredo_TX_Mayor_mayor_1,4841464,laredo,2018,12.0,7698.0,0.36,0.0,lose,1,0.96,0.04,D,0.99,0.01,M,0.01,0.04,0.96,0.0,0.0,hispanic,-0.33,3194117533.0,0.511918617707691,0.941746012142843,0.0045891533230474,0.954180343566636,0.0240715004229267,2
4841980_1993_6_league city_TX_Mayor_mayor_1,4841980,league city,1993,6.0,2394.0,0.48,0.0,lose,1,0.17,0.83,R,1.0,0.0,M,0.22,0.77,0.0,0.01,0.0,caucasian,0.15,3098034760.0,0.500008246496894,0.868794677444646,0.0511625023674148,0.122631916435708,0.0704168787829223,2
4841980_1996_6_league city_TX_Mayor_mayor_1,4841980,league city,1996,6.0,2050.0,0.47,0.0,lose,1,1.0,0.0,D,0.82,0.18,M,0.01,0.98,0.01,0.0,0.0,caucasian,0.86,35838496316.0,0.501060957332791,0.856426186349221,0.0510302005304463,0.127885935726286,0.0767069629108494,2
4841980_1999_6_league city_TX_Mayor_mayor_1,4841980,league city,1999,6.0,1856.0,0.5,0.0,lose,1,1.0,0.0,D,0.82,0.18,M,0.01,0.98,0.01,0.0,0.0,caucasian,0.86,35838496316.0,0.502113668168687,0.844057695253796,0.0508978986934777,0.133139955016863,0.0829970470387765,2
4842508_2018_5_lewisville_TX_Mayor_mayor_1,4842508,lewisville,2018,5.0,718.0,0.31,0.0,lose,1,0.26,0.74,R,1.0,0.0,M,0.93,0.07,0.0,0.0,0.0,black,,,0.510073031437503,0.653231038393195,0.131548164639533,0.310210325779083,0.122076082628927,3
4842508_2018_5_lewisville_TX_Mayor_mayor_1,4842508,lewisville,2018,5.0,292.0,0.12,0.0,lose,1,1.0,0.0,D,0.0,1.0,F,0.56,0.41,0.02,0.01,0.0,black,-0.93,5000033736843867.0,0.510073031437503,0.653231038393195,0.131548164639533,0.310210325779083,0.122076082628927,3
4843888_1997_5_longview_TX_Mayor_mayor_1,4843888,longview,1997,5.0,9345.0,0.81,0.0,win,1,0.01,0.99,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.02,4018276456.0,0.518822019628333,0.720637229266127,0.214435164611028,0.0845478478991729,0.0494882266039826,2
4843888_2000_5_longview_TX_Mayor_mayor_1,4843888,longview,2000,5.0,5609.0,0.69,0.0,win,1,0.02,0.98,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.09,3894443424.0,0.518065554101222,0.701038939790576,0.221067844677138,0.103130453752181,0.057714332460733,2
4843888_2003_5_longview_TX_Mayor_mayor_1,4843888,longview,2003,5.0,4562.0,0.65,0.0,win,1,0.07,0.93,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.06,2969995529.0,0.516387731137277,0.680675676223921,0.223554899141749,0.126109657070937,0.0730791701285164,2
