,geo_name,year,month,candidate_count,winner,pid_est,gender_est,race_est,percent_women,percent_white,percent_black,percent_hispanic,percent_asian_american,challenger_win
1252,Chandler,2006,March,2,1,Republican,Male,Caucasian,0.505734295517539,0.748510991244825,0.042586412035987,0.215594518404492,0.160442752458788,0
1253,Gresham,2006,November,2,0,Unknown,Male,Caucasian,0.508003942847141,0.786934953633071,0.0287751755248829,0.16114128610445,0.130746837392144,1
1254,Newport News,2018,May,4,1,Democrat,Male,Black,0.516679832234042,0.48146762016105,0.409887408355699,0.0869127149857951,0.0369052887635186,0
1255,La Mesa,2010,November,2,1,Republican,Male,Hispanic,0.523998948567423,0.71784806799264,0.0770875317620258,0.204959256987646,0.139016910540612,0
1256,Farmington Hills,2017,November,1,1,Republican,Male,Caucasian,0.519480415081129,0.648047046064682,0.191721801682048,0.0216164982322526,0.130273362354561,0
1257,Parma,2019,November,1,1,Democrat,Male,Caucasian,0.51545433009556,0.904644919833075,0.034754848163902,0.054597029080918,0.0209486152295582,0
1258,Quincy,2019,November,2,1,Democrat,Male,Caucasian,0.514733120692546,0.617395649966583,0.0507946650983837,0.0311291224533119,0.299045132269524,0
1260,Upland,2020,November,4,0,Unknown,Female,Caucasian,0.521502428325239,0.63940675753303,0.0589064703117656,0.431393284244608,0.0916105279649068,1
1261,Newton,2013,November,2,1,Democrat,Male,Black,0.532946325182658,0.806045442463309,0.0266399253702005,0.0433070809317342,0.133428407894485,0
1262,Troy,2015,November,1,1,Democrat,Male,Caucasian,0.502792356707051,0.707957976955908,0.0379775311401388,0.0226668910332349,0.226311774145023,0
1263,Beaumont,2002,May,1,1,Republican,Unknown,Caucasian,0.522221105806469,0.450681109111428,0.46135013368974,0.0903072818740309,0.0693759726870619,0
1264,Southfield,1993,November,2,1,Republican,Male,Caucasian,0.534400515147585,0.591708715873113,0.366516616551391,0.0155954181988892,0.0304470117366373,0
1266,Cuyahoga Falls,1997,November,2,1,Republican,Male,Caucasian,0.525792274206673,0.964877780496184,0.0162605026784163,0.0056617470961152,0.0106657248650965,0
1268,White Plains,2017,November,2,1,Democrat,Male,Caucasian,0.513703146135342,0.610527190351654,0.125566802900037,0.315638757119717,0.108738498604998,0
1269,Lakeville,2004,November,2,1,Republican,Male,Caucasian,0.495879539753907,0.922803528552321,0.0177516399958794,0.0255923490018403,0.0379167558517392,0
1271,Perris,2012,November,1,1,Republican,Male,Caucasian,0.501493382470334,0.401681022897668,0.117234713378027,0.727803734342365,0.324636408043165,0
1273,Savannah,2019,December,2,0,Republican,Male,Caucasian,0.52363473840079,0.388197840991797,0.540737208158407,0.0570116158420457,0.0273493808809635,1
1274,Bartlett,1994,November,2,1,Republican,Male,Caucasian,0.510455334114142,0.948243121870415,0.0339630457295849,0.0087820665617673,0.0130894340203573,0
1275,Fayetteville,2015,November,2,1,Republican,Male,Caucasian,0.506690188138352,0.451622002339124,0.419995231850227,0.112672075943755,0.0462173501246558,0
1276,Lynn,2013,November,2,1,Republican,Female,Caucasian,0.506142922609677,0.548819078754326,0.130398103231446,0.353148351419018,0.189059246446946,0
1277,Surprise,2011,November,2,0,Republican,Female,Caucasian,0.517097516439529,0.809956327994869,0.052532357168321,0.18598123652793,0.0905595779168201,1
1278,Orland Park,2005,April,1,1,Democrat,Male,Caucasian,0.522692550085098,0.918912586216655,0.011984636871374,0.0494192437024277,0.0555184016020809,0
1279,Columbia,1998,April,1,1,Republican,Male,Caucasian,0.521212745877672,0.822558643219361,0.106665222361772,0.0190204379046452,0.0503751419942295,0
1280,Federal Way,2017,November,2,1,Democrat,Male,Caucasian,0.506079894248797,0.533172719725635,0.131828521437289,0.179192097570557,0.164235938910884,0
1281,Fayetteville,2017,November,2,0,Republican,Male,Caucasian,0.502772856800286,0.449480272571358,0.42038597730965,0.117342828899586,0.0391583297828227,1
1282,Westminster,2016,November,4,0,Republican,Female,Caucasian,0.509630329457776,0.363197700201305,0.0125880440233297,0.239088410113874,0.527868843004454,1
1283,Waterbury,2009,November,2,1,Democrat,Male,Caucasian,0.524401408485627,0.596082013320872,0.196842245610939,0.302667319040817,0.156291673867802,0
1284,Aurora,2009,April,3,1,Democrat,Male,Caucasian,0.503168736029929,0.605494283360401,0.107483524887719,0.404608492969042,0.249618180948342,0
1285,El Monte,2020,November,3,0,Unknown,Unknown,Hispanic,0.501856869551668,0.387518720188371,0.0058173255884415,0.65718465680376,0.287758511734204,1
1286,New Haven,2005,November,5,1,Democrat,Male,Caucasian,0.519804045369828,0.430057451253444,0.363762544089488,0.244069135868169,0.162478897030839,0
1287,Alexandria,2015,November,2,0,Democrat,Male,Black,0.518769280978963,0.615251608875728,0.217692462460535,0.163923153151702,0.0954373669897876,1
1288,Inglewood,2002,November,6,1,Democrat,Male,Black,0.525294060445198,0.19943071257986,0.464879442638146,0.46941683241548,0.287012928144213,0
1289,Newton,2005,November,2,1,Democrat,Male,Caucasian,0.533707151396858,0.85185989879053,0.0225434521007768,0.0330031063039171,0.105612314255282,0
1290,Fall River,2011,November,2,1,Democrat,Male,Caucasian,0.524109200336011,0.864048938025204,0.0409656911809379,0.0770024212859742,0.0556621907324919,0
1291,Richmond,1997,November,1,1,Democrat,Female,Caucasian,0.516576092026169,0.328089237165849,0.383707633647049,0.229234696676217,0.244983077738391,0
1293,Olympia,1995,November,2,1,Democrat,Male,Caucasian,0.523945371742931,0.886478142202302,0.0156731432983111,0.0351196493637307,0.066570137485513,0
1295,Overland Park,1993,April,1,1,Republican,Male,Caucasian,0.521106133061739,0.939744039375546,0.0204917436419474,0.0250726702989355,0.0325276754828908,0
1296,Boca Raton,2005,March,2,1,Republican,Male,Caucasian,0.511705289052656,0.896191308647419,0.0449264607061921,0.10189889350258,0.0393967693984399,0
1297,Modesto,2015,November,5,1,Unknown,Unknown,Caucasian,0.509284651419815,0.698847833533568,0.0432350553187969,0.378572757270287,0.15148847417316,0
1298,Palm Bay,2002,November,3,0,Democrat,Male,Caucasian,0.513373149810799,0.798213057633967,0.126301733030458,0.0972493807824067,0.0433418736971578,1
1299,Wheaton,2003,April,2,1,Republican,Male,Caucasian,0.512764449611448,0.890781504378459,0.0331369047968981,0.0403968849608044,0.0595220389898777,0
1300,Amarillo,1995,May,2,1,Republican,Male,Caucasian,0.520335748781988,0.801038951375469,0.0597778707513226,0.182972755947816,0.119821020726622,0
1301,Wilmington,2017,November,2,1,Democrat,Male,Caucasian,0.532234786630992,0.756047966921713,0.188659809040338,0.0622246435001459,0.0211558872043373,0
1302,Fargo,2018,June,1,1,Democrat,Male,Caucasian,0.492253932098119,0.85742216171713,0.0617635997022385,0.0280801394551554,0.0349556400691806,0
1303,Paterson,1994,May,3,1,Democrat,Male,Caucasian,0.517009990363315,0.369974510740014,0.347637669665072,0.446205647714029,0.253417100653722,0
1304,Danbury,2019,November,2,1,Republican,Male,Caucasian,0.497134341053807,0.61517112091886,0.100599500216533,0.294679372449034,0.0767488985721132,0
1305,Hammond,2003,November,2,1,Democrat,Male,Caucasian,0.511375092192942,0.684574086127166,0.169644321903341,0.249577366740165,0.111886967720019,0
1306,La Mesa,1994,November,2,1,Democrat,Male,Hispanic,0.528991180033608,0.863966429632681,0.0374462739140185,0.112752138079797,0.0756464055305882,0
1307,Fall River,2017,November,2,1,Democrat,Male,Hispanic,0.517813998894838,0.825411339598891,0.0527208767891353,0.0959229890436847,0.0314193251338583,0
1308,Worcester,2013,November,4,1,Democrat,Male,Caucasian,0.511985284359186,0.693510266557057,0.121279365525799,0.211862258304742,0.12393251106632,0
1309,Kansas City,2017,November,2,0,Democrat,Male,Caucasian,0.503166022878814,0.554827754023611,0.24322723300204,0.295839237552105,0.0837229172765561,1
1310,Hartford,1997,November,2,1,Democrat,Male,Caucasian,0.522584642473377,0.314003496606872,0.383026612102369,0.378376329702783,0.260128629729787,0
1312,Avondale,2020,August,1,1,Unknown,Unknown,Caucasian,0.515294561933535,0.693801925981873,0.109670033987915,0.519141805135952,0.0318518693353474,0
1314,New Rochelle,2019,November,2,1,Democrat,Male,Caucasian,0.522051998856403,0.57456070261198,0.200126841054187,0.299941996511923,0.0581464864778871,0
1315,Flint,2011,November,2,1,Democrat,Male,Caucasian,0.520155947774495,0.375834072190278,0.563142428456198,0.039394198714611,0.0149968508717596,0
1316,Boca Raton,1999,March,2,1,Republican,Female,Caucasian,0.51326999563366,0.911160271625965,0.0367276309316278,0.0821398449727677,0.0334540579448275,0
1317,Arlington Heights,2005,April,1,1,Republican,Female,Caucasian,0.519794327710969,0.893981358487392,0.0113386986269415,0.0509813273023007,0.0803178938190509,0
1318,New Haven,2017,November,3,1,Democrat,Female,Black,0.522904288547064,0.438423489249727,0.334660346306911,0.30077889882982,0.0880482926411767,0
1319,Norwalk,2019,November,2,1,Democrat,Male,Caucasian,0.516946981894462,0.720170473531832,0.146830697921553,0.273370946087059,0.0633153934721897,0
1320,Danbury,2003,November,3,1,Republican,Male,Caucasian,0.509610799195589,0.736427877461884,0.0688435953458954,0.185130965526897,0.150317505885313,0
1321,Tuscaloosa,1997,August,3,1,Unknown,Male,Caucasian,0.523554539284512,0.567210696847056,0.405565063599755,0.0121343852389762,0.0195822079187341,0
1323,Fargo,2010,June,4,1,Democrat,Male,Caucasian,0.495513931917877,0.901998124094023,0.0270206254914779,0.0218666211901581,0.0363243611971691,0
1324,Fairfield,2009,November,6,1,Republican,Male,Caucasian,0.507132649810826,0.469863947621312,0.156752484995469,0.26477805274133,0.278228794638468,0
1326,Troy,2007,November,1,1,Democrat,Female,Caucasian,0.506723647939503,0.765520927690376,0.0342841667359893,0.0191688334838897,0.178722636472222,0
1327,Danbury,2007,November,3,1,Republican,Male,Caucasian,0.509349809780444,0.70555916170492,0.0704968200938216,0.221928787027487,0.176859558765886,0
1330,Flagstaff,2014,November,2,1,Republican,Male,Caucasian,0.505494476513186,0.75376727563565,0.01960774203585,0.187453123749835,0.0684595925033327,0
1331,New Haven,2007,November,4,1,Democrat,Male,Caucasian,0.519222597819605,0.428256155308119,0.359845919028762,0.256138736084429,0.168071947438793,0
1332,Fort Worth,2001,May,2,1,Democrat,Male,Caucasian,0.507009863798508,0.598311352238069,0.201214091776283,0.30231091520094,0.166976096800035,0
1333,Vista,2014,November,2,1,Republican,Female,Caucasian,0.493896264870638,0.712724115597883,0.0324021520826749,0.493942142743862,0.177254035779925,0
1334,Canton,2011,November,4,1,Democrat,Male,Caucasian,0.524750656805254,0.689092926979843,0.242625066848488,0.0280280815222061,0.0131012974059806,0
1335,Lafayette,2007,November,2,1,Democrat,Male,Caucasian,0.510870374889062,0.851712910467179,0.0530738505903262,0.111843986133475,0.068121596967927,0
1336,Farmington Hills,2019,November,2,1,Democrat,Female,Caucasian,0.516787263404498,0.634203022463685,0.196881056639684,0.0222603750069124,0.13724243295599,0
1337,La Crosse,1993,April,2,1,Republican,Male,Caucasian,0.534527596492329,0.931186229471281,0.0097170154557086,0.0095623136861701,0.0504827308693381,0
1339,Olympia,2019,November,2,1,Democrat,Female,Caucasian,0.51382198980579,0.822420346113523,0.0256496228645473,0.0860568489830582,0.0720285683594296,0
1340,El Cajon,2002,November,5,1,Republican,Male,Caucasian,0.511969580452073,0.730541851129944,0.0556005256503024,0.236091958784831,0.142551351015651,0
1341,Evanston,2005,April,2,1,Democrat,Female,Black,0.526264409191145,0.654231182702559,0.202948042240124,0.0758068742557536,0.1063643156184,0
1342,Kenner,2018,March,3,1,Republican,Male,Caucasian,0.514612447504894,0.63814850998372,0.23838142988942,0.249782930829041,0.0525377976735541,0
1344,Dubuque,2001,November,2,1,Democrat,Male,Caucasian,0.525259633810229,0.957091749285276,0.0149151562623232,0.0166126542924753,0.0155828090729232,0
1345,Southfield,2001,November,2,0,Republican,Male,Caucasian,0.542002094660883,0.37443021380994,0.558301220682794,0.0120701830732571,0.0359631169075908,1
1346,Hollywood,1996,March,3,1,Democrat,Female,Caucasian,0.519544545803794,0.82311105277526,0.106628621028196,0.182587174859477,0.0481799159883487,0
1347,New Rochelle,1995,November,3,1,Democrat,Male,Caucasian,0.528224162992371,0.719572419295434,0.186357552215438,0.154254163065095,0.0766498412197042,0
1348,New Haven,2011,November,4,1,Democrat,Male,Caucasian,0.519000978216099,0.427392679655789,0.351212319276137,0.278033959611818,0.163831061563646,0
1349,Hendersonville,2000,November,2,0,Republican,Unknown,Caucasian,0.5130231413097,0.929320531757755,0.0411866075824717,0.0171344165435746,0.0178483505662235,1
1350,Danbury,2011,November,2,1,Republican,Male,Caucasian,0.507818542534055,0.674936902224048,0.0749437121616291,0.254544066408053,0.183430853998071,0
1351,Green Bay,2015,April,2,1,Republican,Male,Caucasian,0.505409739069906,0.772927173906476,0.0387467625506693,0.14582470570411,0.0778164972613437,0
1352,New Rochelle,1999,November,3,1,Democrat,Male,Caucasian,0.525250828553144,0.686997246874797,0.190750217045842,0.191467052723296,0.0918476596351464,0
1353,Gary,2007,November,3,1,Democrat,Male,Black,0.540591989932492,0.110893326765635,0.845851608554648,0.0507766419283522,0.0207005428187106,0
1354,South Bend,2015,November,2,1,Democrat,Male,Caucasian,0.518220158646095,0.611051282254972,0.266041307229803,0.143529612523561,0.0486187277791743,0
1355,St. Joseph,1998,April,1,1,Republican,Male,Caucasian,0.51506887454989,0.924988975589225,0.0475249105892511,0.0252715026232723,0.0116379658997358,0
1357,Schenectady,1999,November,2,1,Republican,Male,Caucasian,0.522887237337799,0.779532590789764,0.141634070378496,0.0555610798425253,0.0435005385559939,0
1358,Racine,1999,April,2,1,Republican,Male,Caucasian,0.514205346223823,0.696578452126257,0.201339348739128,0.133714979520219,0.0750073859678753,0
1359,Tempe,1998,March,2,1,Republican,Male,Caucasian,0.483888641775523,0.793787828021163,0.0356596930949431,0.165352129480138,0.125431281479187,0
1360,Scranton,2009,November,2,1,Democrat,Male,Caucasian,0.520016865471271,0.850561912482691,0.052102367918678,0.091694557570694,0.0716577009084522,0
1361,West Sacramento,2018,November,3,1,Democrat,Male,Asian,0.508476857147915,0.651133664072615,0.0520627031774184,0.30373713702776,0.135890150754591,0
1363,Lancaster,2020,April,5,1,Republican,Unknown,Caucasian,0.497195462434288,0.615734336091757,0.210290011821818,0.41548029277863,0.0465641270719622,0
1364,Bridgeport,2011,November,3,1,Democrat,Male,Caucasian,0.514915233138419,0.396554706139645,0.346103277502355,0.384594083911952,0.192245058287574,0
1365,Brockton,2015,November,2,1,Democrat,Male,Caucasian,0.52138863270389,0.414154398138557,0.383992439091062,0.105320122539613,0.0841281906936229,0
1366,Rockford,2013,April,3,1,Democrat,Male,Caucasian,0.517101537651377,0.658698157228935,0.208507604685658,0.165545196806828,0.0829164974207098,0
1367,La Mesa,2002,November,2,1,Republican,Male,Hispanic,0.527426687008412,0.788666327693763,0.0542857961841829,0.14915090453092,0.104327154231814,0
1368,Durham,2009,November,2,1,Democrat,Male,Black,0.524051474433629,0.42758672152056,0.412420912600603,0.13650341623998,0.129258456017567,0
1369,Cuyahoga Falls,2001,November,2,1,Republican,Male,Caucasian,0.525658179177164,0.955641064213048,0.0201316613869499,0.0069859389414488,0.0124415035464184,0
1370,Danbury,2009,November,2,1,Republican,Male,Caucasian,0.509219315072872,0.690124803826438,0.0713234324677846,0.240327697777783,0.190130585206173,0
1371,Columbia,2006,April,3,1,Democrat,Male,Caucasian,0.495121586571038,0.506830838128691,0.437048032592008,0.0382027290887229,0.0357519103514511,0
1372,El Monte,2018,November,2,1,Democrat,Male,Hispanic,0.501017551160171,0.387667322482488,0.0061872378666554,0.663781653621021,0.342723222694259,0
1373,San Bernardino,1998,February,2,1,Democrat,Female,Hispanic,0.507701546988914,0.483087189117704,0.163300984806532,0.448956676985106,0.298209249172198,0
1374,Davenport,1997,November,2,0,Republican,Unknown,Caucasian,0.515822234211634,0.853172563881698,0.088380504605686,0.0478758827969766,0.0381173765615087,1
1375,Norwalk,2015,November,2,1,Democrat,Male,Caucasian,0.513695732957903,0.705514948500932,0.144846612554977,0.25970905159016,0.0967099259722197,0
1376,New Bedford,2017,November,2,1,Democrat,Male,Caucasian,0.518710548208539,0.667952297699869,0.0679690625965602,0.19594270455533,0.0473702909480303,0
1377,Palm Bay,1996,November,4,0,Unknown,Male,Caucasian,0.508286565865182,0.846271165751637,0.097816853094052,0.072926036725113,0.0368454154243336,1
1378,Albany,1999,November,1,1,Democrat,Male,Caucasian,0.539252457795946,0.343126243969109,0.638176252913614,0.0119408914737333,0.010264000163159,0
1379,White Plains,2013,November,2,1,Democrat,Male,Caucasian,0.516642405857959,0.625278995351892,0.134925781868095,0.304522266133919,0.146780367372421,0
1380,Renton,1999,November,1,1,Democrat,Male,Caucasian,0.502812430857746,0.696705489618373,0.0827557929275718,0.0716126857314219,0.171800383444626,0
1381,Henderson,2005,April,3,1,Democrat,Male,Caucasian,0.50601163679311,0.806908755360453,0.0442834406828721,0.128007066763017,0.100598051742263,0
1382,Lorain,2003,November,2,1,Republican,Male,Caucasian,0.525614589228184,0.691496154423449,0.164289422001606,0.222929871169311,0.0954605529712785,0
1383,Meriden,2005,November,2,1,Democrat,Male,Caucasian,0.515910717294454,0.768601343866201,0.0804948794771671,0.250048938340836,0.114372395712242,0
1384,Lorain,2015,November,3,1,Democrat,Male,Caucasian,0.523068637416739,0.694754736394008,0.176838858909046,0.26873634112609,0.0476903492839203,0
1385,Hollywood,1994,March,2,1,Democrat,Female,Caucasian,0.521776831478642,0.842902979200204,0.0994759295258901,0.161249175788359,0.0421996227572527,0
1387,Fall River,2013,November,2,1,Democrat,Male,Caucasian,0.52201079985562,0.851169738549766,0.0448840863836704,0.0833092772052111,0.0475812355329474,0
1388,Quincy,2013,November,1,1,Democrat,Male,Caucasian,0.51890243514366,0.65446244944445,0.047623755182354,0.0326946901261485,0.271667853025838,0
1391,Vista,1994,November,2,1,Republican,Female,Caucasian,0.500584340629537,0.741035504483323,0.043700594084084,0.304389493587471,0.187187800984687,0
1392,Rochester Hills,2019,November,1,1,Republican,Male,Caucasian,0.515480479981401,0.805747824672958,0.0408228414388987,0.0497570734128686,0.124135357613491,0
1394,Chandler,2004,March,2,1,Republican,Male,Caucasian,0.504106963704221,0.756294351581814,0.040002232115296,0.21368624277955,0.15735797045709,0
1395,El Cajon,2010,November,5,1,Republican,Male,Caucasian,0.51112808862261,0.692585295241159,0.0633909005006132,0.281831158648143,0.166951486760892,0
1396,Parma,2007,November,1,1,Democrat,Male,Caucasian,0.520052021868403,0.93829162668221,0.0193569939967619,0.0296395259863728,0.0263569326786509,0
1397,Corvallis,2002,November,1,1,Democrat,Female,Caucasian,0.500941701349406,0.855764764380759,0.0115038226157648,0.0606093206525262,0.0947043058438918,0
1398,Hammond,2003,November,2,0,Republican,Male,Caucasian,0.511375092192942,0.684574086127166,0.169644321903341,0.249577366740165,0.111886967720019,1
1399,Athens-Clarke County,2014,May,1,1,Democrat,Female,Caucasian,0.524934709291345,0.623288661736029,0.27156014491078,0.106472437785699,0.0711276854953659,0
1400,West Sacramento,2008,November,3,1,Democrat,Male,Asian,0.505914253474124,0.614495740400408,0.0436008518809837,0.310720679071108,0.250260208167261,0
1403,Newport News,2014,May,1,1,Democrat,Male,Black,0.516907083930035,0.48563888370311,0.408336817242884,0.081056167142132,0.0464546806922745,0
1404,Waterbury,2007,November,4,1,Democrat,Male,Caucasian,0.524892245318069,0.612811576450301,0.189352462146772,0.283787978179659,0.149265721637836,0
1405,Joliet,2019,April,1,1,Unknown,Male,Caucasian,0.506239563947961,0.665489300229831,0.170001763750593,0.306770393758638,0.0318896095064949,0
1406,Manchester,2013,November,2,1,Republican,Male,Caucasian,0.501505963485722,0.856887280423731,0.0467906239850981,0.087922277840901,0.063247578957717,0
1407,Gilroy,2012,November,3,1,Republican,Male,Caucasian,0.506109809793383,0.619660792409153,0.0185082419832839,0.580516104681267,0.279004077115013,0
1409,Oklahoma City,2002,March,2,1,Republican,Male,Caucasian,0.51062552403502,0.672645513086196,0.153109800003683,0.115688969998455,0.0976554998742779,0
1410,Allentown,2019,November,2,1,Democrat,Male,Caucasian,0.51191576042608,0.619001658145074,0.145224985885631,0.515412925747297,0.0489650687476071,0
1412,Columbia,2004,April,3,1,Republican,Male,Caucasian,0.519471554356275,0.805314146829236,0.11014947269638,0.026048278157382,0.056137076077181,0
1413,Lansing,2005,November,2,0,Democrat,Male,Hispanic,0.517927263715429,0.632542210011677,0.22824207538074,0.112408841968287,0.0774672645326576,1
1414,Somerville,2019,November,2,1,Democrat,Male,Caucasian,0.504809159901155,0.755773527433492,0.0622660836000873,0.121767524094381,0.107790310128663,0
1416,Nashua,2019,November,1,1,Democrat,Male,Caucasian,0.506559955930336,0.826891048538689,0.0394763869915824,0.123839846093746,0.086295702434901,0
1417,Danbury,2005,November,2,1,Republican,Male,Caucasian,0.509480304488017,0.720993519583402,0.0696702077198585,0.203529876277192,0.163588532325599,0
1418,Somerville,2007,November,2,1,Democrat,Male,Caucasian,0.510550789102334,0.748319691841008,0.0671857478512605,0.100356422649835,0.142376931423255,0
1419,Tuscaloosa,2017,March,2,1,Democrat,Male,Caucasian,0.519634242416344,0.519744161630274,0.432498771555434,0.0317187900310477,0.0278714347732069,0
1420,Wilmington,2011,November,2,1,Democrat,Male,Caucasian,0.523772266776848,0.738217282131931,0.197275498472331,0.0611102584369402,0.0364946013936997,0
1421,Lawrence,2017,November,2,1,Democrat,Male,Black,0.513025157131846,0.49825562355914,0.0624008509118952,0.78584781249685,0.13750935584668,0
1422,Lakewood,2015,November,2,1,Democrat,Male,Caucasian,0.507697635599039,0.87607788650818,0.0599898739640591,0.0473537299496784,0.0259324444099596,0
1423,Cicero,1997,April,2,1,Republican,Female,Caucasian,0.490837533198971,0.563402878183446,0.0084435574228403,0.652973002543915,0.392739296761495,0
1424,Gilbert,2012,August,2,0,Republican,Male,Caucasian,0.50911020128917,0.819746273752591,0.0346007777749528,0.153456124906354,0.0952938153756401,1
1425,Waterloo,2005,November,3,1,Republican,Male,Caucasian,0.51788302736211,0.794438477448914,0.146827281945209,0.0411078110772364,0.0314154756273006,0
1427,Muncie,1999,November,2,1,Republican,Male,Caucasian,0.527247614587729,0.860569991684882,0.108265196504876,0.0138399547396709,0.0150598725121049,0
1428,Hendersonville,2004,November,2,0,Republican,Male,Caucasian,0.514673652752806,0.912159009080348,0.049822919933739,0.0247632474500878,0.0221471478465472,1
1429,Pearland,2017,June,2,1,Republican,Male,Caucasian,0.5088435997719,0.617903150250756,0.174701436202468,0.223720211593263,0.155720851835326,0
1431,Hartford,1999,November,2,1,Democrat,Male,Caucasian,0.522432226396849,0.289487454173371,0.381361785427687,0.396240102136365,0.274989221035845,0
1433,Norwalk,2017,November,4,1,Democrat,Male,Caucasian,0.515321357426182,0.712842711016382,0.145838655238265,0.26653999883861,0.0800126597222047,0
1434,Norwalk,2009,November,3,1,Republican,Male,Caucasian,0.509867405164233,0.692422052535204,0.14339549401267,0.233999429758485,0.132238793516361,0
1435,Allentown,2009,November,2,1,Democrat,Male,Caucasian,0.518508241248455,0.599143151716968,0.120791679011824,0.409205007246001,0.224284685871322,0
1436,West Sacramento,2010,November,2,1,Democrat,Male,Asian,0.505846873461349,0.605633513868373,0.0480879698014115,0.313515509601182,0.253344001312982,0
1437,Waterbury,2005,November,6,1,Democrat,Male,Caucasian,0.525383082150512,0.629541139579731,0.181862678682605,0.264908637318502,0.14223976940787,0
1438,Hendersonville,2012,November,2,1,Republican,Male,Caucasian,0.518647447921779,0.882120083623381,0.0666366051608881,0.0376542968820573,0.025759795501337,0
1439,Dothan,2001,July,2,1,Democrat,Male,Caucasian,0.530336064455847,0.669003623524478,0.303535460097607,0.0147933199562738,0.0142431007080732,0
1440,Cape Coral,2013,November,2,0,Republican,Male,Caucasian,0.50943943800054,0.885512685968166,0.0455983184741,0.198920346780669,0.0397977799048763,1
1441,Kissimmee,2004,November,2,1,Democrat,Male,Caucasian,0.508325937398357,0.667574274074648,0.10942205131544,0.486111242978004,0.170927763047023,0
1442,Dearborn Heights,2001,November,1,1,Democrat,Female,Caucasian,0.517491158822371,0.910938370944531,0.0269609983830474,0.0351863952871212,0.0302874508706153,0
1443,Waterbury,2015,November,4,1,Democrat,Male,Caucasian,0.522389606102714,0.598404406265607,0.20881253871104,0.343274116110702,0.091733201639957,0
1444,Cuyahoga Falls,1993,November,2,1,Republican,Male,Caucasian,0.526182972325259,0.974056039882868,0.0130157735833224,0.0048662704248198,0.008656826780795,0
1445,Somerville,2005,November,1,1,Democrat,Male,Caucasian,0.511257149845953,0.754429027636026,0.0665573026446213,0.0967077743180916,0.13444443116397,0
1446,Corpus Christi,2009,April,3,0,Unknown,Unknown,Caucasian,0.509840334646583,0.799924175679851,0.0437569022456245,0.591533238952441,0.124348610034091,1
1447,Columbia,2013,April,2,1,Democrat,Male,Caucasian,0.517413802077097,0.784505547173727,0.111667659713741,0.0350033750828204,0.062751366237996,0
1448,Beaumont,2000,May,1,1,Republican,Male,Black,0.524511267630373,0.463931287653909,0.458486290903343,0.0792861784905064,0.060694149263169,0
1449,Paterson,2010,May,3,0,Democrat,Male,Hispanic,0.516624600715463,0.34682863767878,0.316787392526625,0.576296691495838,0.273168763124235,1
1450,Arlington,2013,May,3,1,Republican,Male,Caucasian,0.508970907476992,0.592723298784356,0.200011103567646,0.280745473361438,0.146822318319935,0
1451,Aurora,2013,April,1,1,Democrat,Male,Caucasian,0.503208557545366,0.596462157876352,0.105269870983695,0.419507845812056,0.207017341004958,0
1452,Danbury,2013,November,2,1,Republican,Male,Caucasian,0.505147492163993,0.659995456897751,0.081357659175355,0.264577892918298,0.156760365141582,0
1455,Taunton,1993,November,2,1,Democrat,Male,Hispanic,0.520868229585264,0.942036828996249,0.0222685791789353,0.0449595316553458,0.0274307449792773,0
1456,Danbury,2017,November,2,1,Republican,Male,Caucasian,0.499805391423869,0.630112566245157,0.0941855532028067,0.284645545938789,0.103419387428603,0
1457,Everett,2003,November,2,0,Republican,Male,Caucasian,0.491446787356276,0.791133664269954,0.0356454872693319,0.0925335667335529,0.112600768612313,1
1458,Wilmington,2019,November,2,1,Democrat,Male,Caucasian,0.535055626582374,0.761991528518308,0.185787912563008,0.0625961051878811,0.0160429824745498,0
1459,Bayonne,2014,June,2,0,Unknown,Male,Caucasian,0.517315457521694,0.665792882348566,0.0954891331876424,0.288605040909216,0.146170783599077,1
1460,Thornton,2003,November,2,1,Democrat,Male,Caucasian,0.503437382703089,0.811010951009789,0.0157661129028837,0.244376085765464,0.128622054769355,0
1461,Fargo,2014,June,2,1,Democrat,Male,Caucasian,0.493883932007998,0.879710142905576,0.0443921125968582,0.0249733803226568,0.0356400006331748,0
1462,Taunton,1995,November,2,1,Democrat,Male,Hispanic,0.520438861798739,0.93480692669172,0.0237360142627463,0.0433330450797745,0.0287810002878788,0
1463,New Haven,2009,November,5,1,Democrat,Male,Caucasian,0.518641150269382,0.426454859362795,0.355929293968037,0.268208336300688,0.173664997846747,0
1464,Peoria,2013,April,1,1,Republican,Male,Caucasian,0.522557046239711,0.616812341621257,0.269971212107862,0.0531275184384741,0.0656396501499423,0
1465,Flint,2017,November,18,1,Democrat,Female,Black,0.519432810202941,0.385802677384194,0.548260544500606,0.0428679682324939,0.0083889329264188,0
1466,Somerville,2013,November,1,1,Democrat,Male,Caucasian,0.507930551958322,0.744694967910151,0.0661743049741752,0.111142104796428,0.138780557917675,0
1468,Lubbock,2010,May,4,1,Republican,Male,Caucasian,0.508901308080654,0.757989833299212,0.0855806214145392,0.320704089766654,0.123842960626903,0
1470,New Britain,1997,November,2,1,Democrat,Male,Caucasian,0.52152090149472,0.730486417839754,0.0990074714459042,0.236081924441657,0.140712744817333,0
1471,Paterson,2006,May,5,1,Democrat,Male,Hispanic,0.515705818852299,0.331170187928199,0.321675014224208,0.546214947789436,0.282111709416539,0
