contest,full_name,ledb_candid,fips,geo_name,year,month,votes,vote_share,incumbent,winner,n_winners,prob_democrat,prob_republican,pid_est,prob_male,prob_female,gender_est,prob_black,prob_white,prob_hispanic,prob_asian,prob_other,race_est,contributor.cfscore,bonica.cid,percent_women,percent_white,percent_black,percent_hispanic,percent_asian_american,candidate_count,cpi_prevYear,unemployment_prevYear
1703012_2021_4_aurora_IL_Mayor_mayor_1,richard irvin,7747,1703012,aurora,2021,4.0,7141.0,0.55,1.0,win,1,0.0,1.0,R,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,0.68,3108061065.0,,,,,,3,258.85574999999994,8.1
2676460_2009_11_sterling heights_MI_Mayor_mayor_1,david j. magliulo,23179,2676460,sterling heights,2009,11.0,7138.0,0.4,0.0,lose,1,0.01,0.99,R,0.99,0.01,M,0.01,0.98,0.01,0.0,0.0,caucasian,1.03,3780532074.0,0.514808250808728,0.85696493861376,0.0477681330054811,0.0188451205607606,0.0706232303524308,2,215.25424999999998,5.8
908420_2005_11_bristol_CT_Mayor_mayor_1,william t. stortz,78779,908420,bristol,2005,11.0,7135.0,0.59,0.0,win,1,0.0,1.0,R,1.0,0.0,M,0.0,0.99,0.01,0.0,0.0,caucasian,0.73,3328174087.0,0.517298646027036,0.896697262666808,0.0326251149795585,0.0745479732949663,0.04792072060782,2,188.9083333333333,5.5
669196_1994_11_santa maria_CA_Mayor_mayor_1,george hobbs,75151,669196,santa maria,1994,11.0,7121.0,0.48,1.0,lose,1,,,,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.499296231233978,0.601609353791888,0.0207033004545752,0.512938705011894,0.343522291256887,2,144.475,6.9
656784_2014_11_petaluma_CA_Mayor_mayor_1,mike harris,72200,656784,petaluma,2014,11.0,7107.0,0.51,0.0,win,1,0.15,0.85,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.79,26662336520.0,0.50771054342362,0.792040402495333,0.0130208939968168,0.216535746782867,0.099218366350615,2,232.95174999999998,7.4
660620_2006_11_richmond_CA_Mayor_mayor_1,irma anderson,72988,660620,richmond,2006,11.0,7101.0,0.36,1.0,lose,1,1.0,0.0,D,0.0,1.0,F,1.0,0.0,0.0,0.0,0.0,black,-0.21,5000002589811916.0,0.513496132355364,0.314012884709238,0.303593129897706,0.342871272870315,0.321256907634607,3,195.26666666666665,5.1
4516000_2002_4_columbia_SC_Mayor_mayor_1,bob coble,45505,4516000,columbia,2002,4.0,7099.0,0.82,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.12,4622035011.0,0.504909922322099,0.497099698412219,0.452218164323815,0.0329157620328825,0.0330964316317963,3,177.04166666666666,4.7
1754820_2001_4_oak lawn_IL_Mayor_mayor_1,ernest kolb,11577,1754820,oak lawn,2001,4.0,7095.0,0.66,1.0,win,1,0.32,0.68,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,3172114524.0,0.530399569384001,0.925293496643769,0.0161605718531417,0.0622306653976998,0.037868338732158,2,172.1916666666667,4.0
1245025_1995_11_miami beach_FL_Mayor_mayor_1,seymour gelber,3837,1245025,miami beach,1995,11.0,7090.0,0.71,1.0,win,1,1.0,0.0,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.18,34690268825.0,0.51074126589243,0.875215300509726,0.0460706718165957,0.501178482668495,0.0591207777344674,2,148.225,6.1
2523000_2009_11_fall river_MA_Mayor_mayor_1,cathy ann viveiros,19083,2523000,fall river,2009,11.0,7090.0,0.39,1.0,lose,1,0.78,0.22,D,0.02,0.98,F,0.02,0.97,0.0,0.0,0.0,caucasian,0.12,5000003514200642.0,0.525923032140766,0.874604381935248,0.0375890394183775,0.069770670164618,0.0573467938068974,2,215.25424999999998,5.8
681204_2016_11_union city_CA_Mayor_mayor_1,jim navarro,76072,681204,union city,2016,11.0,7086.0,0.31,0.0,lose,1,1.0,0.0,D,1.0,0.0,M,0.0,0.0,1.0,0.0,0.0,hispanic,-0.32,33841027268.0,0.491916443687367,0.219012643430184,0.0549833377514206,0.212774627962562,0.570615244766816,2,237.00175000000002,5.3
2629000_2019_11_flint_MI_Mayor_mayor_1,sheldon neeley,22895,2629000,flint,2019,11.0,7082.0,0.51,0.0,win,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,,,0.519191764345757,0.389125545782165,0.543299916515409,0.0440258914051215,0.0061862936113052,2,251.09949999999995,3.9
1756640_2021_4_orland park_IL_Mayor_mayor_1,keith pekau,11594,1756640,orland park,2021,4.0,7080.0,0.51,1.0,win,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.93,4021290366.0,,,,,,2,258.85574999999994,8.1
650258_2001_3_napa_CA_Mayor_mayor_1,ed henderson,71059,650258,napa,2001,3.0,7079.0,0.56,1.0,win,1,0.33,0.67,R,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.508816230539917,0.797989510163291,0.0053559828989731,0.279079359873394,0.150379328329165,4,172.1916666666667,4.0
668000_2010_6_san jose_CA_Mayor_mayor_1,bill chew,74216,668000,san jose,2010,6.0,7070.0,0.05,0.0,lose,1,0.7,0.3,D,1.0,0.0,M,0.04,0.85,0.02,0.09,0.0,caucasian,,,0.497148873821017,0.427549469206357,0.0319702476473188,0.331559440219379,0.481957667594842,4,214.56466666666668,9.3
1759000_2017_4_peoria_IL_Mayor_mayor_1,jim ardis,11606,1759000,peoria,2017,4.0,7069.0,0.54,1.0,win,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.04,3552202097.0,0.520861128795733,0.607511307456216,0.270638756296638,0.0587160074064336,0.0627646859569734,2,240.00541666666666,4.9
2603000_1993_4_ann arbor_MI_Mayor_mayor_1,elizabeth 'liz' brater,20200,2603000,ann arbor,1993,4.0,7066.0,0.41,1.0,lose,1,1.0,0.0,D,0.02,0.98,F,0.0,1.0,0.0,0.0,0.0,caucasian,-0.6,5000003693214644.0,0.505517774436213,0.797878307522489,0.0897609015319584,0.0280917044923012,0.0998658150337497,4,140.3083333333333,7.5
641992_2018_11_livermore_CA_Mayor_mayor_1,joshua laine,69738,641992,livermore,2018,11.0,7065.0,0.22,0.0,lose,1,0.85,0.15,D,1.0,0.0,M,0.0,0.99,0.01,0.0,0.0,caucasian,,,0.510567055351724,0.756639511078152,0.0187327200889967,0.199905304832255,0.127673360043669,2,245.121,4.4
2679000_2003_11_taylor_MI_Mayor_mayor_1,gregory pitoniak,23188,2679000,taylor,2003,11.0,7052.0,0.48,1.0,lose,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.62,3822463948.0,0.51881968471237,0.836835589013139,0.108784461502793,0.0378960524053017,0.0261059885879078,2,179.86666666666667,5.8
5566000_1999_4_racine_WI_Mayor_mayor_1,mark eickhorst,58036,5566000,racine,1999,4.0,7050.0,0.45,0.0,lose,1,0.22,0.78,R,0.99,0.01,M,0.04,0.88,0.05,0.03,0.0,caucasian,0.49,3722278689.0,0.514205346223823,0.696578452126257,0.201339348739128,0.133714979520219,0.0750073859678753,2,163.00833333333335,4.5
2627440_2019_11_farmington hills_MI_Mayor_mayor_1,richard lerner,22837,2627440,farmington hills,2019,11.0,7049.0,0.45,0.0,lose,1,0.0,1.0,R,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.78,3818439777.0,0.516787263404498,0.634203022463685,0.196881056639684,0.0222603750069124,0.13724243295599,2,251.09949999999995,3.9
955990_2019_11_norwalk_CT_Mayor_mayor_1,lisa brinton,79235,955990,norwalk,2019,11.0,7047.0,0.45,0.0,lose,1,0.0,1.0,R,0.02,0.98,F,0.0,1.0,0.0,0.0,0.0,caucasian,,5000000110912863.0,0.516946981894462,0.720170473531832,0.146830697921553,0.273370946087059,0.0633153934721897,2,251.09949999999995,3.9
982800_2003_NA_west haven_CT_Mayor_mayor_1,h richard borer,79448,982800,west haven,2003,,7046.0,0.62,1.0,win,1,0.33,0.67,R,0.92,0.08,M,0.0,1.0,0.0,0.0,0.0,caucasian,,110908663.0,0.520620519691702,0.716096680149537,0.172980273843296,0.118424922727253,0.0784329820369978,2,179.86666666666667,5.8
946450_2007_11_meriden_CT_Mayor_mayor_1,mark david benigni,79019,946450,meriden,2007,11.0,7043.0,0.71,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.3,3731280235.0,0.516039168761374,0.755088650178563,0.0869116349216292,0.265623764003385,0.119993615517639,2,201.55833333333337,4.6
660018_2017_3_redondo beach_CA_Mayor_mayor_1,steve aspel,72824,660018,redondo beach,2017,3.0,7038.0,0.44,1.0,lose,1,0.16,0.84,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.59,5351969878.0,0.497392386381832,0.720669479962565,0.0324936385997911,0.157410212940388,0.143999130161954,5,240.00541666666666,4.9
669084_2006_11_santa clara_CA_Mayor_mayor_1,john mclemore,74853,669084,santa clara,2006,11.0,7036.0,0.31,0.0,lose,1,1.0,0.0,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.48,4018278686.0,0.493494204302335,0.492096208325669,0.0253962552172872,0.180316391282179,0.425592592292277,2,195.26666666666665,5.1
4169600_1996_NA_springfield_OR_Mayor_mayor_1,bill morrisette,42206,4169600,springfield,1996,,7035.0,0.79,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.04,5131447441.0,0.513161013921367,0.919241114152866,0.0069035839921894,0.0530669915679617,0.0368646531682779,2,152.38333333333335,5.6
622230_2018_11_el monte_CA_Mayor_mayor_1,larry fry,65555,622230,el monte,2018,11.0,7034.0,0.46,0.0,lose,1,,,,1.0,0.0,M,0.14,0.82,0.04,0.0,0.0,caucasian,,,0.501017551160171,0.387667322482488,0.0061872378666554,0.663781653621021,0.342723222694259,2,245.121,4.4
4134100_2004_11_hillsboro_OR_Mayor_mayor_1,robert j. imbrie,42048,4134100,hillsboro,2004,11.0,7032.0,0.28,0.0,lose,1,,,,1.0,0.0,M,0.02,0.94,0.04,0.0,0.0,caucasian,,,0.491213598798349,0.758147472006825,0.0152465097720251,0.203868720190725,0.179178074255544,2,184.0,6.0
3722920_2009_11_fayetteville_NC_Mayor_mayor_1,tony chavonne,37961,3722920,fayetteville,2009,11.0,7030.0,0.67,1.0,win,1,0.78,0.22,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.11,3733290193.0,0.516934491364934,0.460038765148257,0.419539371525288,0.0965660456403163,0.0624191207106747,2,215.25424999999998,5.8
2627440_2001_11_farmington hills_MI_Mayor_mayor_1,nancy bates,22854,2627440,farmington hills,2001,11.0,7028.0,0.65,1.0,win,1,0.23,0.77,R,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.5,5000003191137800.0,0.517386266375207,0.816155453198807,0.0798318840527118,0.0152097885860532,0.0826990845437965,2,172.1916666666667,4.0
3977000_2015_11_toledo_OH_Mayor_mayor_1,sandy spang,40612,3977000,toledo,2015,11.0,7028.0,0.11,0.0,lose,1,0.07,0.93,R,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.516855944017531,0.637283795828003,0.273019780083272,0.0801547823950991,0.0254260449881651,7,236.715,6.2
648354_2015_11_modesto_CA_Mayor_mayor_1,ted brandvold,70675,648354,modesto,2015,11.0,7027.0,0.3,0.0,lose,1,0.08,0.92,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,35867149994.0,0.509284651419815,0.698847833533568,0.0432350553187969,0.378572757270287,0.15148847417316,5,236.715,6.2
4835000_2007_11_houston_TX_Mayor_mayor_1,'outlaw' josey wales iv,50901,4835000,houston,2007,11.0,7023.0,0.06,0.0,lose,1,,,,,,,0.01,0.98,0.0,0.0,0.0,caucasian,,,0.498930013072328,0.501408038721321,0.242133695433823,0.418867951340409,0.217852372877415,3,201.55833333333337,4.6
626000_2020_11_fremont_CA_Mayor_mayor_1,vik bajwa singh,66530,626000,fremont,2020,11.0,7023.0,0.08,0.0,lose,1,,,,,,,0.19,0.22,0.08,0.52,0.0,asian,,,0.504343768558582,0.238156443539493,0.0306184779842199,0.128739289047255,0.593721897005175,6,255.65258333333335,3.7
803455_2019_11_arvada_CO_Mayor_mayor_1,dave palm,77381,803455,arvada,2019,11.0,7021.0,0.18,0.0,lose,1,0.15,0.85,R,1.0,0.0,M,0.0,0.99,0.01,0.0,0.0,caucasian,,,0.511444172536552,0.909629917872856,0.0125227726972346,0.142746398121245,0.0239555293236939,3,251.09949999999995,3.9
177256_2021_3_tuscaloosa_AL_Mayor_mayor_1,walter maddox,11873,177256,tuscaloosa,2021,3.0,7017.0,0.57,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.65,2720898517.0,,,,,,3,258.85574999999994,8.1
4804000_2009_5_arlington_TX_Mayor_mayor_1,robert cluck,48152,4804000,arlington,2009,5.0,7003.0,0.65,1.0,win,1,0.04,0.96,R,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.08,3733273281.0,0.508477881751448,0.598637392300595,0.183153914913039,0.265207363092373,0.178587708463162,5,215.25424999999998,5.8
1801468_1999_NA_anderson_IN_Mayor_mayor_1,lani czarniecki,11985,1801468,anderson,1999,,7002.0,0.45,0.0,lose,1,,,,0.04,0.96,F,0.01,0.98,0.01,0.0,0.0,caucasian,,,0.526879990260144,0.822806742062118,0.148081569209676,0.0192364980804338,0.012975577584211,2,163.00833333333335,4.5
668084_2018_11_san leandro_CA_Mayor_mayor_1,benny lee,74345,668084,san leandro,2018,11.0,7000.0,0.27,0.0,lose,1,0.97,0.03,D,1.0,0.0,M,0.0,0.0,0.0,1.0,0.0,asian,-0.26,34081551642.0,0.51659361576202,0.372950817566045,0.106664853249351,0.271349518861986,0.365316214072378,4,245.121,4.4
4516000_1998_4_columbia_SC_Mayor_mayor_1,bob coble,45505,4516000,columbia,1998,4.0,6982.0,0.78,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.12,4622035011.0,0.509491377245201,0.50112830557643,0.455218670310139,0.0281830657362914,0.0300023156255954,3,160.525,4.9
668364_1995_11_san rafael_CA_Mayor_mayor_1,al boro,74517,668364,san rafael,1995,11.0,6981.0,0.57,1.0,win,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.34,3767387185.0,0.50688715493245,0.796201999141642,0.025930460221048,0.18836720981416,0.150734972809101,2,148.225,6.1
4983470_2017_11_west valley city_UT_Mayor_mayor_1,ron bigelow,53197,4983470,west valley city,2017,11.0,6965.0,0.54,1.0,win,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.05,3822459487.0,0.489913208310623,0.605344686036594,0.0256837252483516,0.366570931688399,0.121731722613815,2,240.00541666666666,4.9
982800_2005_11_west haven_CT_Mayor_mayor_1,john m. picard,79449,982800,west haven,2005,11.0,6962.0,0.49,0.0,win,1,1.0,0.0,D,1.0,0.0,M,0.05,0.89,0.06,0.0,0.0,caucasian,-0.29,3207135318.0,0.519279679496356,0.699173102006295,0.179693377210178,0.136807007703049,0.087189678490489,3,188.9083333333333,5.5
3649121_2015_11_mount vernon_NY_Mayor_mayor_1,richard thomas,34572,3649121,mount vernon,2015,11.0,6962.0,0.71,0.0,win,1,1.0,0.0,D,0.99,0.01,M,1.0,0.0,0.0,0.0,0.0,black,-0.39,110563550.0,0.54507308753892,0.224151223454012,0.646201328166051,0.152145162749514,0.0505089526939324,4,236.715,6.2
4269000_2017_11_scranton_PA_Mayor_mayor_1,james mulligan,44047,4269000,scranton,2017,11.0,6949.0,0.48,0.0,lose,1,0.0,1.0,R,1.0,0.0,M,0.0,0.99,0.0,0.0,0.0,caucasian,0.66,3094034729.0,0.508889443053622,0.833995744829179,0.0573427691369136,0.133610891187852,0.055800120660039,2,240.00541666666666,4.9
4715160_1998_11_clarksville_TN_Mayor_mayor_1,johnny piper,46682,4715160,clarksville,1998,11.0,6946.0,0.41,0.0,win,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.15,3005006836.0,0.494798373825979,0.693176188393702,0.227613971563356,0.0559724675366452,0.0476576690630014,4,160.525,4.9
4848072_2019_11_midland_TX_Mayor_mayor_1,jerry f. morales,51716,4848072,midland,2019,11.0,6945.0,0.32,1.0,lose,1,0.02,0.98,R,1.0,0.0,M,0.0,0.0,1.0,0.0,0.0,hispanic,1.19,109954996.0,0.492962146729843,0.801319451713725,0.0782941860791242,0.435511309480236,0.0329204053921235,3,251.09949999999995,3.9
1232000_2000_3_hollywood_FL_Mayor_mayor_1,john coleman,3406,1232000,hollywood,2000,3.0,6935.0,0.41,0.0,lose,1,0.99,0.01,D,1.0,0.0,M,0.46,0.53,0.01,0.0,0.0,caucasian,0.01,2373686712.0,0.5150799744541,0.783527199925372,0.120934004032808,0.225263173001715,0.0601405024505407,2,166.58333333333334,4.2
541000_2002_11_little rock_AR_Mayor_mayor_1,beverly 'dee' white,56618,541000,little rock,2002,11.0,6929.0,0.13,0.0,lose,1,,,,,,,,,,,,,,5000003090035878.0,0.527578280282146,0.538378222905244,0.407904730325898,0.0348707251047585,0.037123637619039,3,177.04166666666666,4.7
654652_1998_11_oxnard_CA_Mayor_mayor_1,andres 'andy' herrera,71695,654652,oxnard,1998,11.0,6920.0,0.26,0.0,lose,1,,,,1.0,0.0,M,0.0,0.0,1.0,0.0,0.0,hispanic,,,0.488746326118247,0.453972114498232,0.040767081036286,0.638476905778603,0.455863550156829,3,160.525,4.9
647766_2006_NA_milpitas_CA_Mayor_mayor_1,esteves,70454,647766,milpitas,2006,,6919.0,0.57,1.0,win,1,,,,,,,0.12,0.48,0.24,0.16,0.0,caucasian,,,0.483065475063993,0.246764953941082,0.0323298920506585,0.167431459812362,0.668082005895397,2,195.26666666666665,5.1
4474300_2012_11_warwick_RI_Mayor_mayor_1,john 'jack' kirby,44558,4474300,warwick,2012,11.0,6917.0,0.18,0.0,lose,1,1.0,0.0,D,0.99,0.01,M,0.07,0.92,0.0,0.0,0.0,caucasian,,107905214.0,0.52226593370692,0.923849656218633,0.0174418152305946,0.0376287922781276,0.033145734081806,2,224.923,8.9
908420_2021_11_bristol_CT_Mayor_mayor_1,jeffrey caggiano,78773,908420,bristol,2021,11.0,6917.0,0.52,0.0,win,1,0.0,1.0,R,1.0,0.0,M,0.01,0.99,0.0,0.0,0.0,caucasian,1.09,111038926.0,,,,,,2,258.85574999999994,8.1
4715160_1998_11_clarksville_TN_Mayor_mayor_1,don trotter,46675,4715160,clarksville,1998,11.0,6905.0,0.41,1.0,lose,1,0.75,0.25,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.25,2561806685.0,0.494798373825979,0.693176188393702,0.227613971563356,0.0559724675366452,0.0476576690630014,4,160.525,4.9
4804000_2011_5_arlington_TX_Mayor_mayor_1,robert cluck,48152,4804000,arlington,2011,5.0,6901.0,0.67,1.0,win,1,0.04,0.96,R,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.08,3733273281.0,0.509265876825961,0.59087051416032,0.19216726016958,0.276502046215096,0.170048411643198,2,218.0761666666667,9.6
952000_2011_11_new haven_CT_Mayor_mayor_1,jeffrey kerekes,79130,952000,new haven,2011,11.0,6901.0,0.45,0.0,lose,1,1.0,0.0,D,1.0,0.0,M,0.05,0.92,0.02,0.01,0.0,caucasian,-0.28,3514200120.0,0.519000978216099,0.427392679655789,0.351212319276137,0.278033959611818,0.163831061563646,4,218.0761666666667,9.6
2743252_2021_11_minnetonka_MN_Mayor_mayor_1,brad wiersum,24225,2743252,minnetonka,2021,11.0,6897.0,0.63,1.0,win,1,0.66,0.34,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.25,106190799.0,,,,,,2,258.85574999999994,8.1
656784_2014_11_petaluma_CA_Mayor_mayor_1,david glass,72177,656784,petaluma,2014,11.0,6896.0,0.49,1.0,lose,1,1.0,0.0,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.38,2751912327.0,0.50771054342362,0.792040402495333,0.0130208939968168,0.216535746782867,0.099218366350615,2,232.95174999999998,7.4
3665508_2007_11_schenectady_NY_Mayor_mayor_1,brian stratton,35722,3665508,schenectady,2007,11.0,6895.0,0.71,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.09,29065803183.0,0.518049623502565,0.659952486929822,0.185659258734866,0.0908903695499781,0.0906853789485046,2,201.55833333333337,4.6
982800_2005_11_west haven_CT_Mayor_mayor_1,h. richard borer,79448,982800,west haven,2005,11.0,6889.0,0.48,1.0,lose,1,,,,,,,0.05,0.92,0.01,0.01,0.0,caucasian,,,0.519279679496356,0.699173102006295,0.179693377210178,0.136807007703049,0.087189678490489,3,188.9083333333333,5.5
2569170_1997_11_taunton_MA_Mayor_mayor_1,robert nunes,19648,2569170,taunton,1997,11.0,6888.0,0.56,1.0,win,1,0.99,0.01,D,0.99,0.01,M,0.0,0.0,1.0,0.0,0.0,hispanic,-0.42,2358679139.0,0.520009494012215,0.927577024387192,0.0252034493465573,0.0417065585042031,0.0301312555964803,2,156.85833333333332,5.4
624680_2002_NA_fontana_CA_Mayor_mayor_1,mark nuaimi,66213,624680,fontana,2002,,6886.0,0.53,0.0,win,1,0.59,0.41,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.41,3741279854.0,0.503630916505859,0.454767352071504,0.114623189449221,0.595380919454287,0.366446931568792,2,177.04166666666666,4.7
2360545_2015_11_portland_ME_Mayor_mayor_1,michael brennan,16975,2360545,portland,2015,11.0,6884.0,0.38,1.0,lose,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.64,4102316149.0,0.512743387935577,0.848088529058517,0.0776212586671894,0.0300555881510745,0.0410540706958684,3,236.715,6.2
3650617_2003_11_new rochelle_NY_Mayor_mayor_1,timothy idoni,34676,3650617,new rochelle,2003,11.0,6882.0,0.47,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.3,4214417276.0,0.52319324184068,0.670745158418898,0.192092783436632,0.224051169965364,0.102067563030293,3,179.86666666666667,5.8
908420_2019_11_bristol_CT_Mayor_mayor_1,ellen zoppo-sassu,78770,908420,bristol,2019,11.0,6879.0,0.58,1.0,win,1,1.0,0.0,D,0.02,0.98,F,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.514560112242131,0.840155340227584,0.0526388313695475,0.165073626837422,0.0189516244326501,2,251.09949999999995,3.9
684550_2018_11_westminster_CA_Mayor_mayor_1,christopher ochoa,76754,684550,westminster,2018,11.0,6878.0,0.27,0.0,lose,1,,,,1.0,0.0,M,0.01,0.16,0.82,0.01,0.0,hispanic,,,0.510995420826851,0.365212530603632,0.0136291328886961,0.240093488004587,0.506179612807624,2,245.121,4.4
2629000_2019_11_flint_MI_Mayor_mayor_1,karen weaver,22918,2629000,flint,2019,11.0,6877.0,0.49,1.0,lose,1,1.0,0.0,D,0.0,1.0,F,1.0,0.0,0.0,0.0,0.0,black,-0.34,5000000103050146.0,0.519191764345757,0.389125545782165,0.543299916515409,0.0440258914051215,0.0061862936113052,2,251.09949999999995,3.9
669196_1996_11_santa maria_CA_Mayor_mayor_1,abel maldonado,75142,669196,santa maria,1996,11.0,6874.0,0.4,0.0,win,1,0.04,0.96,R,0.99,0.01,M,0.0,0.0,1.0,0.0,0.0,hispanic,0.9,4650059829.0,0.496945456439114,0.594650177153467,0.020040656575734,0.540849216711106,0.338809969096022,3,152.38333333333335,5.6
4260000_1995_11_philadelphia_PA_Mayor_mayor_1,lance haver,43781,4260000,philadelphia,1995,11.0,6872.0,0.02,0.0,lose,1,0.83,0.17,D,1.0,0.0,M,0.0,0.99,0.0,0.0,0.0,caucasian,,2986998597.0,0.53503433383343,0.492717071931679,0.415356217336226,0.0706053497520882,0.0784336426679577,4,148.225,6.1
2539835_2017_11_medford_MA_Mayor_mayor_1,stephanie muccini burke,19345,2539835,medford,2017,11.0,6872.0,0.61,1.0,win,1,1.0,0.0,D,0.02,0.98,F,0.0,1.0,0.0,0.0,0.0,caucasian,-0.6,5000002420727603.0,0.513505198067068,0.761503249937639,0.0910372950326839,0.0583571727550592,0.0985247029695784,2,240.00541666666666,4.9
2629000_2011_11_flint_MI_Mayor_mayor_1,darryl buchanan,22867,2629000,flint,2011,11.0,6868.0,0.44,0.0,lose,1,0.92,0.08,D,1.0,0.0,M,0.99,0.01,0.0,0.0,0.0,black,,,0.520155947774495,0.375834072190278,0.563142428456198,0.039394198714611,0.0149968508717596,2,218.0761666666667,9.6
1276600_2003_3_west palm beach_FL_Mayor_mayor_1,lois frankel,4617,1276600,west palm beach,2003,3.0,6867.0,0.56,0.0,win,1,1.0,0.0,D,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,-0.59,5000004639043678.0,0.50877348925287,0.576807010336229,0.322841183940627,0.195362441036529,0.0646953186314012,6,179.86666666666667,5.8
4837000_2011_6_irving_TX_Mayor_mayor_1,beth van duyne,50961,4837000,irving,2011,6.0,6865.0,0.57,0.0,win,1,0.0,1.0,R,0.02,0.98,F,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.499921673294372,0.52547371992004,0.124605127748018,0.412486625726347,0.292490208916678,2,218.0761666666667,9.6
1919000_2021_11_davenport_IA_Mayor_mayor_1,mike matson,13624,1919000,davenport,2021,11.0,6860.0,0.78,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.65,2444743760.0,,,,,,2,258.85574999999994,8.1
3403580_2018_5_bayonne_NJ_Mayor_mayor_1,james davis,28743,3403580,bayonne,2018,5.0,6850.0,0.57,1.0,win,1,0.82,0.18,D,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,,100044957.0,0.51295663223049,0.639500209987814,0.102377098566196,0.319355931018737,0.114948827924227,3,245.121,4.4
1232000_1998_3_hollywood_FL_Mayor_mayor_1,john coleman,3406,1232000,hollywood,1998,3.0,6845.0,0.44,0.0,lose,1,1.0,0.0,D,1.0,0.0,M,0.46,0.53,0.01,0.0,0.0,caucasian,0.01,2373686712.0,0.517312260128947,0.803319126350316,0.113781312530502,0.203925173930596,0.0541602092194447,4,160.525,4.9
1245025_2015_11_miami beach_FL_Mayor_mayor_1,philip levine,3831,1245025,miami beach,2015,11.0,6842.0,0.65,1.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.48,29065812423.0,0.479687295129239,0.802639253558227,0.0454204231198462,0.548888341120935,0.0388324308686189,2,236.715,6.2
1238250_2013_11_lakeland_FL_Mayor_mayor_1,howard wiggs,3608,1238250,lakeland,2013,11.0,6839.0,0.52,0.0,win,1,,,,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.529667218856191,0.712655741356189,0.207634964253647,0.13731106950927,0.0435225094314082,2,229.58608333333333,8.1
